"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",22220,4300,4500,4600,4600,4800,5100,7000,8800,10000
"Total",22220,4300,4500,4600,4600,4800,5100,7000,8800,10000
