"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",23834,6800,7200,7600,7900,9900,10000,10000,11000,11000
"Total",23834,6800,7200,7600,7900,9900,10000,10000,11000,11000
