"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",22694,0,8600,8690,11,14806,245,77.01
"None","Total",22694,0,8600,8690,11,14806,245,77.01
