"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23402,0,10000,10827,10,18157,222,78.81
"None","Total",23402,0,10000,10827,10,18157,222,78.81
