"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",22865,6000,6200,6300,6400,6900,8600,9400,9700,10000
"Total",22865,6000,6200,6300,6400,6900,8600,9400,9700,10000
