"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",18494,6700,7800,8300,8500,9500,10000,10000,10000,11000
"Total",18494,6700,7800,8300,8500,9500,10000,10000,10000,11000
