"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",15817,2200,2300,2300,2400,2400,2400,2500,2500,6900
"Total",15817,2200,2300,2300,2400,2400,2400,2500,2500,6900
