"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",16701,0,8500,8308,24,13527,247,70.27
"None","Total",16701,0,8500,8308,24,13527,247,70.27
