"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",18733,0,2500,2459,23,2873,256,78.60
"None","Total",18733,0,2500,2459,23,2873,256,78.60
