"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",6560,0,1800,1836,25,2413,256,27.44
"None","Total",6560,0,1800,1836,25,2413,256,27.44
