"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",20872,0,2800,2768,24,10116,257,87.15
"None","Total",20872,0,2800,2768,24,10116,257,87.15
