"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",22110,0,3100,3124,30,4828,257,92.16
"None","Total",22110,0,3100,3124,30,4828,257,92.16
