"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",17948,0,2600,2580,32,10126,256,74.85
"None","Total",17948,0,2600,2580,32,10126,256,74.85
