"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",6310,0,1900,1911,24,2417,256,26.37
"None","Total",6310,0,1900,1911,24,2417,256,26.37
