"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",22081,0,4700,4674,33,8320,257,92.22
"None","Total",22081,0,4700,4674,33,8320,257,92.22
