"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",20738,5500,6000,6300,6600,7500,8900,10000,10000,11000
"Total",20738,5500,6000,6300,6600,7500,8900,10000,10000,11000
