"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",21457,0,3200,3235,24,10201,257,89.80
"None","Total",21457,0,3200,3235,24,10201,257,89.80
