"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",21211,0,3800,3797,39,6751,257,89.09
"None","Total",21211,0,3800,3797,39,6751,257,89.09
