"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",6310,1900,2000,2000,2000,2000,2100,2100,2200,2400
"Total",6310,1900,2000,2000,2000,2000,2100,2100,2200,2400
