"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",19474,4100,4400,4600,4700,5200,5700,6000,6000,7100
"Total",19474,4100,4400,4600,4700,5200,5700,6000,6000,7100
