"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",18528,3100,3200,3200,3200,3300,3500,4000,4400,5500
"Total",18528,3100,3200,3200,3200,3300,3500,4000,4400,5500
