"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23098,0,6500,6619,13,10334,255,78.66
"None","Total",23098,0,6500,6619,13,10334,255,78.66
