"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",100004,73701,1200,3535,3,14625,63,336.01
"None","Total",100004,73701,1200,3535,3,14625,63,336.01
