"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",7499,2000,2000,2100,2100,2200,2200,2400,2500,2700
"Total",7499,2000,2000,2100,2100,2200,2200,2400,2500,2700
