"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",21377,0,3900,3960,11,8213,257,71.91
"None","Total",21377,0,3900,3960,11,8213,257,71.91
