"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",37517,0,160,211,17,3936,199,389.05
"None","Total",37517,0,160,211,17,3936,199,389.05
