"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",101000,1300,2800,6100,8900,9900,10000,11000,12000,14000
"Total",101000,1300,2800,6100,8900,9900,10000,11000,12000,14000
