"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",101000,74317,1300,3659,3,13816,64,339.45
"None","Total",101000,74317,1300,3659,3,13816,64,339.45
