"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",102238,76291,1100,3352,3,15637,62,343.56
"None","Total",102238,76291,1100,3352,3,15637,62,343.56
