"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",18528,0,3100,3051,13,5461,257,62.55
"None","Total",18528,0,3100,3051,13,5461,257,62.55
