"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",31919,0,10000,7861,9,16028,222,105.48
"None","Total",31919,0,10000,7861,9,16028,222,105.48
