"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",22124,4400,4500,4600,4700,5000,6400,7400,8800,10000
"Total",22124,4400,4500,4600,4700,5000,6400,7400,8800,10000
