"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",25727,0,8700,8606,12,14216,254,87.20
"None","Total",25727,0,8700,8606,12,14216,254,87.20
