"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",114966,0,160,302,12,193620,199,380.29
"None","Total",114966,0,160,302,12,193620,199,380.29
