"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",22124,0,4400,4476,11,10151,257,74.35
"None","Total",22124,0,4400,4476,11,10151,257,74.35
