"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",25727,8700,9000,9200,9400,10000,10000,13000,13000,14000
"Total",25727,8700,9000,9200,9400,10000,10000,13000,13000,14000
