"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",104472,670,1100,3800,8500,9700,10000,11000,12000,14000
"Total",104472,670,1100,3800,8500,9700,10000,11000,12000,14000
