"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",102514,75428,810,3102,3,15484,65,342.87
"None","Total",102514,75428,810,3102,3,15484,65,342.87
