"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",12960,2300,2300,2400,2400,2500,2600,3000,3100,3300
"Total",12960,2300,2300,2400,2400,2500,2600,3000,3100,3300
