"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",23098,6500,6800,7100,7400,8500,9000,10000,10000,10000
"Total",23098,6500,6800,7100,7400,8500,9000,10000,10000,10000
