"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23733,0,7600,7674,22,12369,256,80.52
"None","Total",23733,0,7600,7674,22,12369,256,80.52
