"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",24183,1123,10000,9977,9,23048,225,81.43
"None","Total",24183,1123,10000,9977,9,23048,225,81.43
