"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",24001,0,8000,8138,10,12863,249,81.40
"None","Total",24001,0,8000,8138,10,12863,249,81.40
